_MEMBER_CNet-SVM,_MEMBER_Enet-SVM,_MEMBER_L2SCAD-SVM,_MEMBER_SCAD-SVM,_MEMBER_SGLasso-SVM,_MEMBER_SVM-RFE,_MEMBER_mRMR-SVM,_LogP_CNet-SVM,_LogP_Enet-SVM,_LogP_L2SCAD-SVM,_LogP_SCAD-SVM,_LogP_SGLasso-SVM,_LogP_SVM-RFE,_LogP_mRMR-SVM,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-2.6064562662478905,0.0,0.0,R-HSA-69620,M0000100,1,0,Reactome Gene Sets,6,Cell Cycle Checkpoints,,-2.6064562662478905,11.042662116040956,5.262401961744731,30198,293,28,3,10.714285714285714,5.845122059892653,699|1063|83540,BUB1|CENPF|NUF2,-1.1174519756280028,0,6,0,0,-9.236951281135001,111.56896551724138,
0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-2.439752290128183,0.0,0.0,GO:0051129,M0000100,1,0,GO Biological Processes,19,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.439752290128183,6.225108225108227,4.239233691514324,30198,693,28,4,14.285714285714286,6.613000712661083,699|1063|22974|83540,BUB1|CENPF|TPX2|NUF2,-0.9733654048912731,0,6,0,0,-9.236951281135001,111.56896551724138,
0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-2.4087975097139522,0.0,0.0,R-HSA-194315,M0000100,1,0,Reactome Gene Sets,6,Signaling by Rho GTPases,,-2.4087975097139522,6.101838755304103,4.181816250230787,30198,707,28,4,14.285714285714286,6.613000712661083,699|1063|83540|128239,BUB1|CENPF|NUF2|IQGAP3,-0.9477807886850209,0,6,0,0,-9.236951281135001,111.56896551724138,
0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-2.374256654487173,0.0,0.0,R-HSA-9716542,M0000100,1,0,Reactome Gene Sets,6,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-2.374256654487173,5.966804979253113,4.118059428067224,30198,723,28,4,14.285714285714286,6.613000712661083,699|1063|83540|128239,BUB1|CENPF|NUF2|IQGAP3,-0.9173186002889173,0,6,0,0,-9.236951281135001,111.56896551724138,
0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-2.252045396215878,0.0,0.0,GO:0070925,M0000100,1,0,GO Biological Processes,19,organelle assembly,19_GO:0009987 cellular process,-2.252045396215878,5.509578544061304,3.894983930479135,30198,783,28,4,14.285714285714286,6.613000712661083,1063|4751|22974|24137,CENPF|NEK2|TPX2|KIF4A,-0.8145987020251911,0,6,0,0,-9.236951281135001,111.56896551724138,
0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-2.2462174031262725,0.0,0.0,GO:0007017,M0000100,1,0,GO Biological Processes,19,microtubule-based process,19_GO:0009987 cellular process,-2.2462174031262725,5.4885496183206115,3.884438812602689,30198,786,28,4,14.285714285714286,6.613000712661083,4751|22974|24137|83540,NEK2|TPX2|KIF4A|NUF2,-0.8098364628002455,0,6,0,0,-9.236951281135001,111.56896551724138,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-8.371602039756386,GO:0006351,M0000001,1,0,GO Biological Processes,19,"transcription, DNA-templated",19_GO:0008152 metabolic process,-8.371602039756386,19.98213399503722,12.097486053294936,30198,403,30,8,26.666666666666668,8.073734277593312,905|1284|1385|2972|4089|4800|5595|286826,CCNT2|COL4A2|CREB1|BRF1|SMAD4|NFYA|MAPK3|LIN9,-5.262020375879004,0,7,1,1,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-8.354818969855586,GO:0097659,M0000001,1,0,GO Biological Processes,19,nucleic acid-templated transcription,19_GO:0008152 metabolic process,-8.354818969855586,19.883456790123457,12.064828678793315,30198,405,30,8,26.666666666666668,8.073734277593312,905|1284|1385|2972|4089|4800|5595|286826,CCNT2|COL4A2|CREB1|BRF1|SMAD4|NFYA|MAPK3|LIN9,-5.262020375879004,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-8.272180426198402,GO:0032774,M0000001,1,0,GO Biological Processes,19,RNA biosynthetic process,19_GO:0008152 metabolic process,-8.272180426198402,19.40433734939759,11.90499671741006,30198,415,30,8,26.666666666666668,8.073734277593312,905|1284|1385|2972|4089|4800|5595|286826,CCNT2|COL4A2|CREB1|BRF1|SMAD4|NFYA|MAPK3|LIN9,-5.2251393227824945,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.774645844701579,WP3646,M0000001,1,0,WikiPathways,27,Hepatitis C and hepatocellular carcinoma,,-7.570667548940319,33.24550458715596,13.734605746598076,30198,50,109,6,5.504587155963303,2.184512281214591,1284|3725|4089|5595|6927|51176,COL4A2|JUN|SMAD4|MAPK3|HNF1A|LEF1,-5.024106050780653,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.579890935269902,WP560,M0000001,1,0,WikiPathways,27,TGF-beta receptor signaling,,-7.174778256777235,28.659917747548242,12.690669335548884,30198,58,109,6,5.504587155963303,2.184512281214591,1499|3624|3725|4089|5595|51176,CTNNB1|INHBA|JUN|SMAD4|MAPK3|LEF1,-4.701768421089047,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.492673227340573,WP4816,M0000001,1,0,WikiPathways,27,TGF-beta receptor signaling in skeletal dysplasias,,-6.998351959765458,26.810890796093517,12.244676220832812,30198,62,109,6,5.504587155963303,2.184512281214591,1499|3624|3725|4089|5595|51176,CTNNB1|INHBA|JUN|SMAD4|MAPK3|LEF1,-4.564094713069286,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.1408092450252765,GO:0034654,M0000001,1,0,GO Biological Processes,19,nucleobase-containing compound biosynthetic process,19_GO:0008152 metabolic process,-6.1408092450252765,10.232274459974587,8.275808727681863,30198,787,30,8,26.666666666666668,8.073734277593312,905|1284|1385|2972|4089|4800|5595|286826,CCNT2|COL4A2|CREB1|BRF1|SMAD4|NFYA|MAPK3|LIN9,-3.59207869539897,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.023010042715589,WP2840,M0000001,1,0,WikiPathways,27,Hair follicle development: cytodifferentiation - part 3 of 3,,-6.057049948059653,18.677249768065145,10.052007571580374,30198,89,109,6,5.504587155963303,2.184512281214591,1499|1523|1959|3725|4089|51176,CTNNB1|CUX1|EGR2|JUN|SMAD4|LEF1,-3.8093493940973278,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.9877223984025925,GO:0031056,M0000001,1,0,GO Biological Processes,19,regulation of histone modification,19_GO:0008152 metabolic process,-5.9877223984025925,27.20540540540541,11.274344732564717,30198,185,30,5,16.666666666666668,6.804138174397717,1499|4089|4800|5595|26009,CTNNB1|SMAD4|NFYA|MAPK3|ZZZ3,-3.5204648916034955,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.366179510925482,R-HSA-2173796,M0000001,1,0,Reactome Gene Sets,6,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,,-5.366179510925482,94.36875,16.66429471024046,30198,32,30,3,10.0,5.477225575051661,905|4089|5595,CCNT2|SMAD4|MAPK3,-3.108013523284992,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.884465690578581,R-HSA-2173793,M0000001,1,0,Reactome Gene Sets,6,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,,-4.884465690578581,65.64782608695653,13.837067075849902,30198,46,30,3,10.0,5.477225575051661,905|4089|5595,CCNT2|SMAD4|MAPK3,-2.805907535716609,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.9943098280587575,GO:1901983,M0000001,1,0,GO Biological Processes,19,regulation of protein acetylation,19_GO:0008152 metabolic process,-4.692632113343459,15.222300635144673,8.178018352338068,30198,91,109,5,4.587155963302752,2.0038348475654213,4089|4101|4800|5595|10664,SMAD4|MAGEA2|NFYA|MAPK3|CTCF,-2.7156288765353067,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.911962316242093,GO:0071772,M0000001,1,0,GO Biological Processes,19,response to BMP,19_GO:0050896 response to stimulus,-4.558383499504984,14.280715028847064,7.885116866942451,30198,97,109,5,4.587155963302752,2.0038348475654213,1311|4089|5595|26508|51176,COMP|SMAD4|MAPK3|HEYL|LEF1,-2.617221893764237,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.911962316242093,GO:0071773,M0000001,1,0,GO Biological Processes,19,cellular response to BMP stimulus,19_GO:0050896 response to stimulus,-4.558383499504984,14.280715028847064,7.885116866942451,30198,97,109,5,4.587155963302752,2.0038348475654213,1311|4089|5595|26508|51176,COMP|SMAD4|MAPK3|HEYL|LEF1,-2.617221893764237,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.471774962222595,M254,M0000001,1,0,Canonical Pathways,11,PID MYC REPRESS PATHWAY,,-4.471774962222595,47.93333333333334,11.759404894668094,30198,63,30,3,10.0,5.477225575051661,1385|4089|4800,CREB1|SMAD4|NFYA,-2.5215308293216214,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.43098520742716,R-HSA-9614085,M0000001,1,0,Reactome Gene Sets,6,FOXO-mediated transcription,,-4.43098520742716,46.45846153846154,11.569630614570869,30198,65,30,3,10.0,5.477225575051661,208|4089|4800,AKT2|SMAD4|NFYA,-2.4894542887812263,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.372164472152416,GO:0035065,M0000001,1,0,GO Biological Processes,19,regulation of histone acetylation,19_GO:0008152 metabolic process,-4.372164472152416,44.40882352941177,11.300617449787095,30198,68,30,3,10.0,5.477225575051661,4089|4800|5595,SMAD4|NFYA|MAPK3,-2.4538642770292918,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.315959629482999,hsa04520,M0000001,1,0,KEGG Pathway,24,Adherens junction,,-4.315959629482999,42.53239436619719,11.048605498637734,30198,71,30,3,10.0,5.477225575051661,1499|4089|5595,CTNNB1|SMAD4|MAPK3,-2.4150465617453305,0,7,0,0,-8.371602039756386,94.36875,
1,0,0,0,0,1,0,-3.0411462836547725,0.0,0.0,0.0,0.0,-3.1243035397968564,0.0,GO:0000165,M1000010,2,0,GO Biological Processes,19,MAPK cascade,19_GO:0023052 signaling,-4.298784642879176,9.234862385321101,6.669495643232707,30198,180,109,6,5.504587155963303,2.184512281214591,2253|3845|4089|5021|5595|128239,FGF8|KRAS|SMAD4|OXTR|MAPK3|IQGAP3,-2.3900462376295506,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.210545350114871,GO:2000756,M0000001,1,0,GO Biological Processes,19,regulation of peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-4.210545350114871,39.21818181818182,10.588878348317083,30198,77,30,3,10.0,5.477225575051661,4089|4800|5595,SMAD4|NFYA|MAPK3,-2.3322962670131457,0,7,0,0,-8.371602039756386,94.36875,
1,0,0,0,0,0,1,-2.980035463884363,0.0,0.0,0.0,0.0,0.0,-3.063000851973736,GO:0007178,M1000001,2,0,GO Biological Processes,19,transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0023052 signaling,-4.181263352046778,8.795107033639143,6.470211756240674,30198,189,109,6,5.504587155963303,2.184512281214591,1311|3624|3725|4089|5595|51176,COMP|INHBA|JUN|SMAD4|MAPK3|LEF1,-2.2834413612862505,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.1289767716349575,GO:0030509,M0000001,1,0,GO Biological Processes,19,BMP signaling pathway,19_GO:0023052 signaling,-4.1289767716349575,36.826829268292684,10.244385746568332,30198,82,30,3,10.0,5.477225575051661,1311|4089|5595,COMP|SMAD4|MAPK3,-2.281759454965101,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.023010042715589,R-HSA-170834,M0000001,1,0,Reactome Gene Sets,6,Signaling by TGF-beta Receptor Complex,,-4.023010042715589,33.93033707865169,9.810977525549047,30198,89,30,3,10.0,5.477225575051661,905|4089|5595,CCNT2|SMAD4|MAPK3,-2.2089650496918356,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.7502664182475445,GO:0031058,M0000001,1,0,GO Biological Processes,19,positive regulation of histone modification,19_GO:0048518 positive regulation of biological process,-3.7502664182475445,27.452727272727273,8.764747393175307,30198,110,30,3,10.0,5.477225575051661,1499|4089|5595,CTNNB1|SMAD4|MAPK3,-2.017935663039302,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.660309464866222,R-HSA-9006936,M0000001,1,0,Reactome Gene Sets,6,Signaling by TGFB family members,,-3.660309464866222,25.591525423728815,8.440279410074815,30198,118,30,3,10.0,5.477225575051661,905|4089|5595,CCNT2|SMAD4|MAPK3,-1.9487262621396995,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.2466002256960276,GO:0051098,M0000001,1,0,GO Biological Processes,19,regulation of binding,19_GO:0065007 biological regulation,-3.4188028445002288,5.284253680973928,4.970105137868209,30198,367,109,7,6.422018348623853,2.3480609122499354,1499|3725|4089|4751|5595|23493|51176,CTNNB1|JUN|SMAD4|NEK2|MAPK3|HEY2|LEF1,-1.6592665955879977,0,7,0,0,-8.371602039756386,94.36875,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.744608657696046,GO:0006366,M0000001,1,0,GO Biological Processes,19,transcription by RNA polymerase II,19_GO:0008152 metabolic process,-2.744608657696046,12.376229508196722,5.626458406214132,30198,244,30,3,10.0,5.477225575051661,905|1385|4800,CCNT2|CREB1|NFYA,-1.2305087941438122,0,7,0,0,-8.371602039756386,94.36875,
1,0,0,0,0,0,1,-3.3854956717155766,0.0,0.0,0.0,0.0,0.0,-8.310923645601525,GO:0007167,M1000001,2,0,GO Biological Processes,19,enzyme-linked receptor protein signaling pathway,19_GO:0023052 signaling,-8.310923645601525,14.949504950495049,10.938989750828634,30198,606,30,9,30.0,8.366600265340756,208|1284|1311|3815|4089|5595|6464|6599|8817,AKT2|COL4A2|COMP|KIT|SMAD4|MAPK3|SHC1|SMARCC1|FGF18,-5.2416061474744655,0,8,1,1,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.595907144130953,GO:0007169,M0000001,1,0,GO Biological Processes,19,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0023052 signaling,-5.595907144130953,14.912592592592594,8.888894018348912,30198,405,30,6,20.0,7.302967433402216,208|1284|3815|6464|6599|8817,AKT2|COL4A2|KIT|SHC1|SMARCC1|FGF18,-3.271246139725527,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.6090370049047036,GO:0071417,M0000001,1,0,GO Biological Processes,19,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-5.076777748925256,5.254318253717178,6.226691924376494,30198,580,109,11,10.091743119266056,2.8851582131762328,208|1499|3725|3753|5179|5595|6464|6532|6599|7480|116085,AKT2|CTNNB1|JUN|KCNE1|PENK|MAPK3|SHC1|SLC6A4|SMARCC1|WNT10B|SLC22A12,-3.0364611953461194,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.4126378318708754,GO:1901699,M0000001,1,0,GO Biological Processes,19,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-4.680555006263412,4.7617259174311934,5.789364386209262,30198,640,109,11,10.091743119266056,2.8851582131762328,208|1499|3725|3753|5179|5595|6464|6532|6599|7480|116085,AKT2|CTNNB1|JUN|KCNE1|PENK|MAPK3|SHC1|SLC6A4|SMARCC1|WNT10B|SLC22A12,-2.7053959101536305,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.617986456666177,GO:0043434,M0000001,1,0,GO Biological Processes,19,response to peptide hormone,19_GO:0050896 response to stimulus,-4.617986456666177,14.217514124293787,7.888458873336602,30198,354,30,5,16.666666666666668,6.804138174397717,208|1385|4040|6464|6599,AKT2|CREB1|LRP6|SHC1|SMARCC1,-2.6240237967336895,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.535532662306216,GO:0008286,M0000001,1,0,GO Biological Processes,19,insulin receptor signaling pathway,19_GO:0023052 signaling,-4.535532662306216,50.330000000000005,12.061429801015063,30198,60,30,3,10.0,5.477225575051661,208|6464|6599,AKT2|SHC1|SMARCC1,-2.5712769292067588,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.1645309296871,GO:1901652,M0000001,1,0,GO Biological Processes,19,response to peptide,19_GO:0050896 response to stimulus,-4.1645309296871,11.412698412698415,6.946359874283239,30198,441,30,5,16.666666666666668,6.804138174397717,208|1385|4040|6464|6599,AKT2|CREB1|LRP6|SHC1|SMARCC1,-2.305010547107656,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.3630796672399907,GO:0032869,M0000001,1,0,GO Biological Processes,19,cellular response to insulin stimulus,19_GO:0050896 response to stimulus,-3.3630796672399907,20.267114093959734,7.434710439180657,30198,149,30,3,10.0,5.477225575051661,208|6464|6599,AKT2|SHC1|SMARCC1,-1.7139785724961214,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.9490953091475984,GO:0032868,M0000001,1,0,GO Biological Processes,19,response to insulin,19_GO:0050896 response to stimulus,-3.0241900246597275,6.691929264725435,4.945844581624593,30198,207,109,5,4.587155963302752,2.0038348475654213,208|1959|6464|6599|116085,AKT2|EGR2|SHC1|SMARCC1|SLC22A12,-1.3024592929548815,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.9015272417573823,GO:0032870,M0000001,1,0,GO Biological Processes,19,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-2.9015272417573823,8.37089397089397,5.138773634161952,30198,481,30,4,13.333333333333334,6.206328908341751,208|3815|6464|6599,AKT2|KIT|SHC1|SMARCC1,-1.351990096840028,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.775442832515489,GO:0071375,M0000001,1,0,GO Biological Processes,19,cellular response to peptide hormone stimulus,19_GO:0050896 response to stimulus,-2.775442832515489,12.688235294117648,5.7086811512162035,30198,238,30,3,10.0,5.477225575051661,208|6464|6599,AKT2|SHC1|SMARCC1,-1.253446536136427,0,8,0,0,-8.310923645601525,50.330000000000005,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.470481294678009,GO:1901653,M0000001,1,0,GO Biological Processes,19,cellular response to peptide,19_GO:0050896 response to stimulus,-2.470481294678009,9.900983606557377,4.926885130982053,30198,305,30,3,10.0,5.477225575051661,208|6464|6599,AKT2|SHC1|SMARCC1,-0.9992051717988213,0,8,0,0,-8.310923645601525,50.330000000000005,
1,0,0,0,0,0,1,-4.798437094052485,0.0,0.0,0.0,0.0,0.0,-4.884465690578581,M70,M1000001,2,0,Canonical Pathways,11,PID PS1 PATHWAY,,-7.795138222017654,36.13641802951735,14.353889887799584,30198,46,109,6,5.504587155963303,2.184512281214591,1499|3725|4040|5595|6927|28514,CTNNB1|JUN|LRP6|MAPK3|HNF1A|DLL1,-5.171342992538555,0,9,1,1,-7.795138222017654,36.13641802951735,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.5794368564146954,WP4754,M0000001,1,0,WikiPathways,27,IL-18 signaling pathway,,-3.268601013453292,5.957975732465226,5.007537759356939,30198,279,109,6,5.504587155963303,2.184512281214591,1499|2920|3725|5595|5966|8840,CTNNB1|CXCL2|JUN|MAPK3|REL|CCN4,-1.5182251002989162,0,9,0,0,-7.795138222017654,36.13641802951735,
1,0,1,0,0,1,0,-7.2182318915178865,0.0,-2.843251770392508,0.0,0.0,-2.3280229346133576,0.0,M5883,M1010010,3,0,Canonical Pathways,11,NABA SECRETED FACTORS,,-7.2182318915178865,19.258928571428573,11.07673682263806,30198,343,32,7,21.875,7.307924583542855,2246|2253|2920|3624|7480|54361|147381,FGF1|FGF8|CXCL2|INHBA|WNT10B|WNT4|CBLN2,-4.414228836788274,0,10,1,1,-7.2182318915178865,19.258928571428573,
1,1,1,1,1,1,0,-6.058462226997709,-3.3031582287193846,-3.97186891773434,-3.795389054503314,-2.3158435849884995,-3.097769483629206,0.0,M5885,M1111110,6,0,Canonical Pathways,11,NABA MATRISOME ASSOCIATED,,-7.059073339248246,5.533539378687744,7.572305099690428,30198,751,109,15,13.761467889908257,3.2996646903679476,1472|2246|2253|2920|3624|4319|4320|6354|7480|8817|25891|27190|54361|60495|147381,CST4|FGF1|FGF8|CXCL2|INHBA|MMP10|MMP11|CCL7|WNT10B|FGF18|PAMR1|IL17B|WNT4|HPSE2|CBLN2,-4.6140922271603015,0,10,0,0,-7.2182318915178865,19.258928571428573,
1,0,0,0,0,0,1,-4.243957503946857,0.0,0.0,0.0,0.0,0.0,-2.4156794453862465,GO:0048534,M1000001,2,0,GO Biological Processes,19,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-6.970117713540066,5.921591147839485,7.664611681099774,30198,655,109,14,12.844036697247706,3.2046903570878977,1499|3624|3725|3815|4436|5595|6722|7480|8840|9833|28514|51176|54361|168002,CTNNB1|INHBA|JUN|KIT|MSH2|MAPK3|SRF|WNT10B|CCN4|MELK|DLL1|LEF1|WNT4|DACT2,-4.541124706836252,0,11,1,1,-6.970117713540066,31.85443037974684,
1,0,0,0,0,0,1,-4.088141957251372,0.0,0.0,0.0,0.0,0.0,-2.3156216000422876,GO:0002520,M1000001,2,0,GO Biological Processes,19,immune system development,19_GO:0002376 immune system process,-6.627782583677482,5.548844351695083,7.323645075690632,30198,699,109,14,12.844036697247706,3.2046903570878977,1499|3624|3725|3815|4436|5595|6722|7480|8840|9833|28514|51176|54361|168002,CTNNB1|INHBA|JUN|KIT|MSH2|MAPK3|SRF|WNT10B|CCN4|MELK|DLL1|LEF1|WNT4|DACT2,-4.252839338197292,0,11,0,0,-6.970117713540066,31.85443037974684,
1,0,0,0,0,0,0,-4.431540782360718,0.0,0.0,0.0,0.0,0.0,0.0,GO:0030097,M1000000,1,0,GO Biological Processes,19,hemopoiesis,19_GO:0002376 immune system process,-6.51880812128964,5.943228267780907,7.398626266245313,30198,606,109,13,11.926605504587156,3.1043275972683815,1499|3624|3725|3815|4436|6722|7480|8840|9833|28514|51176|54361|168002,CTNNB1|INHBA|JUN|KIT|MSH2|SRF|WNT10B|CCN4|MELK|DLL1|LEF1|WNT4|DACT2,-4.1575087564759965,0,11,0,0,-6.970117713540066,31.85443037974684,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.326274301969541,GO:0048863,M0000001,1,0,GO Biological Processes,19,stem cell differentiation,19_GO:0032502 developmental process,-6.326274301969541,31.85443037974684,12.26211485061196,30198,158,30,5,16.666666666666668,6.804138174397717,1499|3815|4040|4089|5595,CTNNB1|KIT|LRP6|SMAD4|MAPK3,-3.726391229895853,0,11,0,0,-6.970117713540066,31.85443037974684,
1,0,0,0,0,0,1,-4.015561618966895,0.0,0.0,0.0,0.0,0.0,-2.022735797318697,GO:0051960,M1000001,2,0,GO Biological Processes,19,regulation of nervous system development,19_GO:0032502 developmental process,-6.199020903768508,6.879242860397209,7.50299328133307,30198,443,109,11,10.091743119266056,2.8851582131762328,1499|1523|1959|3815|5021|6722|23493|26508|28514|51176|147381,CTNNB1|CUX1|EGR2|KIT|OXTR|SRF|HEY2|HEYL|DLL1|LEF1|CBLN2,-3.9116476450422315,0,11,0,0,-6.970117713540066,31.85443037974684,
