Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1257604,PIP3 activates AKT signaling,,-9.7,62,19,30198,267,11,6,55,15,2246|2253|3725|3815|5595|8817,FGF1|FGF8|JUN|KIT|MAPK3|FGF18,-7.6
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",,-9.7,1.3e+02,25,30198,106,11,5,45,15,2246|2253|3815|5595|8817,FGF1|FGF8|KIT|MAPK3|FGF18,-7.6
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654732,Negative regulation of FGFR3 signaling,,-9.6,3.8e+02,39,30198,29,11,4,36,15,2246|2253|5595|8817,FGF1|FGF8|MAPK3|FGF18,-7.6
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654733,Negative regulation of FGFR4 signaling,,-9.5,3.5e+02,38,30198,31,11,4,36,15,2246|2253|5595|8817,FGF1|FGF8|MAPK3|FGF18,-7.4
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654687,Downstream signaling of activated FGFR1,,-9.5,3.5e+02,38,30198,31,11,4,36,15,2246|2253|3845|6464,FGF1|FGF8|KRAS|SHC1,-7.4
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-199418,Negative regulation of the PI3K/AKT network,,-9.5,1.2e+02,24,30198,113,11,5,45,15,2246|2253|3815|5595|8817,FGF1|FGF8|KIT|MAPK3|FGF18,-7.4
_FINAL_MCODE_ALL,WikiPathways,27,WP710,DNA damage response (only ATM dependent),,-9.5,1.2e+02,24,30198,115,11,5,45,15,1499|3725|3845|6464|51176,CTNNB1|JUN|KRAS|SHC1|LEF1,-7.4
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2871796,FCERI mediated MAPK activation,,-9.5,3.4e+02,37,30198,32,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-7.4
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654727,Negative regulation of FGFR2 signaling,,-9.4,3.2e+02,36,30198,34,11,4,36,15,2246|2253|5595|8817,FGF1|FGF8|MAPK3|FGF18,-7.3
_FINAL_MCODE_ALL,WikiPathways,27,WP3932,Focal adhesion: PI3K-Akt-mTOR-signaling pathway,,-9.3,53,18,30198,309,11,6,55,15,2246|2253|3815|3845|5595|8817,FGF1|FGF8|KIT|KRAS|MAPK3|FGF18,-7.3
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006925,Intracellular signaling by second messengers,,-9.3,53,18,30198,309,11,6,55,15,2246|2253|3725|3815|5595|8817,FGF1|FGF8|JUN|KIT|MAPK3|FGF18,-7.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-9.3,53,18,30198,312,11,6,55,15,2246|2253|3725|5595|6464|8817,FGF1|FGF8|JUN|MAPK3|SHC1|FGF18,-7.3
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa05216,Thyroid cancer,,-9.2,3e+02,34,30198,37,11,4,36,15,1499|3845|5595|51176,CTNNB1|KRAS|MAPK3|LEF1,-7.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048754,branching morphogenesis of an epithelial tube,19_GO:0032502 developmental process,-9.2,1e+02,23,30198,133,11,5,45,15,1499|2246|2253|3845|51176,CTNNB1|FGF1|FGF8|KRAS|LEF1,-7.2
_FINAL_MCODE_ALL,WikiPathways,27,WP127,IL-5 signaling pathway,,-9.1,2.7e+02,33,30198,40,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-7.1
_FINAL_MCODE_ALL,WikiPathways,27,WP4172,PI3K-Akt signaling pathway,,-9,48,17,30198,345,11,6,55,15,2246|2253|3815|3845|5595|8817,FGF1|FGF8|KIT|KRAS|MAPK3|FGF18,-7.1
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-9,47,16,30198,354,11,6,55,15,2246|2253|3815|3845|5595|8817,FGF1|FGF8|KIT|KRAS|MAPK3|FGF18,-7
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5655253,Signaling by FGFR2 in disease,,-8.9,2.6e+02,32,30198,43,11,4,36,15,2246|2253|3845|8817,FGF1|FGF8|KRAS|FGF18,-7
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060425,lung morphogenesis,19_GO:0032502 developmental process,-8.9,2.6e+02,32,30198,43,11,4,36,15,1499|2253|3845|5595,CTNNB1|FGF8|KRAS|MAPK3,-7
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-190371,FGFR3b ligand binding and activation,,-8.9,1.2e+03,59,30198,7,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-7
_FINAL_MCODE_ALL,WikiPathways,27,WP51,Regulation of actin cytoskeleton,,-8.9,92,21,30198,150,11,5,45,15,2246|2253|3845|5595|8817,FGF1|FGF8|KRAS|MAPK3|FGF18,-7
_FINAL_MCODE_ALL,Canonical Pathways,11,M175,PID ERBB2 ERBB3 PATHWAY,,-8.9,2.5e+02,31,30198,44,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-7
_FINAL_MCODE_ALL,Canonical Pathways,11,M70,PID PS1 PATHWAY,,-8.8,2.4e+02,31,30198,46,11,4,36,15,1499|3725|4040|5595,CTNNB1|JUN|LRP6|MAPK3,-6.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-112399,IRS-mediated signalling,,-8.7,2.3e+02,30,30198,48,11,4,36,15,2246|2253|3845|8817,FGF1|FGF8|KRAS|FGF18,-6.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0061138,morphogenesis of a branching epithelium,19_GO:0032502 developmental process,-8.7,85,20,30198,162,11,5,45,15,1499|2246|2253|3845|51176,CTNNB1|FGF1|FGF8|KRAS|LEF1,-6.8
_FINAL_MCODE_ALL,WikiPathways,27,WP4239,Epithelial to mesenchymal transition in colorectal cancer,,-8.7,83,20,30198,165,11,5,45,15,1499|3845|4040|5595|6464,CTNNB1|KRAS|LRP6|MAPK3|SHC1,-6.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,19_GO:0032502 developmental process,-8.6,82,20,30198,168,11,5,45,15,1499|2253|4040|5595|51176,CTNNB1|FGF8|LRP6|MAPK3|LEF1,-6.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0001763,morphogenesis of a branching structure,19_GO:0032502 developmental process,-8.6,80,20,30198,171,11,5,45,15,1499|2246|2253|3845|51176,CTNNB1|FGF1|FGF8|KRAS|LEF1,-6.8
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2428928,IRS-related events triggered by IGF1R,,-8.6,2.1e+02,29,30198,52,11,4,36,15,2246|2253|3845|8817,FGF1|FGF8|KRAS|FGF18,-6.7
_FINAL_MCODE_ALL,Canonical Pathways,11,M122,PID IL2 1PATHWAY,,-8.5,2e+02,28,30198,55,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-6.7
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa05213,Endometrial cancer,,-8.4,1.9e+02,27,30198,58,11,4,36,15,1499|3845|5595|51176,CTNNB1|KRAS|MAPK3|LEF1,-6.6
_FINAL_MCODE_ALL,WikiPathways,27,WP560,TGF-beta receptor signaling,,-8.4,1.9e+02,27,30198,58,11,4,36,15,1499|3725|5595|51176,CTNNB1|JUN|MAPK3|LEF1,-6.6
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa05167,Kaposi sarcoma-associated herpesvirus infection,,-8.3,71,19,30198,194,11,5,45,15,1499|3725|3845|5595|51176,CTNNB1|JUN|KRAS|MAPK3|LEF1,-6.5
_FINAL_MCODE_ALL,WikiPathways,27,WP4816,TGF-beta receptor signaling in skeletal dysplasias,,-8.3,1.8e+02,26,30198,62,11,4,36,15,1499|3725|5595|51176,CTNNB1|JUN|MAPK3|LEF1,-6.5
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1226099,Signaling by FGFR in disease,,-8.3,1.7e+02,26,30198,63,11,4,36,15,2246|2253|3845|8817,FGF1|FGF8|KRAS|FGF18,-6.5
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa05221,Acute myeloid leukemia,,-8.1,1.6e+02,25,30198,67,11,4,36,15,3815|3845|5595|51176,KIT|KRAS|MAPK3|LEF1,-6.4
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa05207,Chemical carcinogenesis - receptor activation,,-8.1,65,18,30198,212,11,5,45,15,2253|3725|3845|5595|8817,FGF8|JUN|KRAS|MAPK3|FGF18,-6.4
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1839130,Signaling by activated point mutants of FGFR3,,-8.1,6.9e+02,45,30198,12,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6.3
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2033514,FGFR3 mutant receptor activation,,-8.1,6.9e+02,45,30198,12,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6.3
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04810,Regulation of actin cytoskeleton,,-8.1,63,18,30198,218,11,5,45,15,2246|2253|3845|5595|8817,FGF1|FGF8|KRAS|MAPK3|FGF18,-6.3
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-190239,FGFR3 ligand binding and activation,,-8,6.3e+02,44,30198,13,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6.3
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-190375,FGFR2c ligand binding and activation,,-8,6.3e+02,44,30198,13,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6.3
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654227,Phospholipase C-mediated cascade; FGFR3,,-8,6.3e+02,44,30198,13,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6.3
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-190372,FGFR3c ligand binding and activation,,-8,6.3e+02,44,30198,13,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060485,mesenchyme development,19_GO:0032502 developmental process,-8,59,17,30198,231,11,5,45,15,1499|2253|4040|5595|51176,CTNNB1|FGF8|LRP6|MAPK3|LEF1,-6.2
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-190322,FGFR4 ligand binding and activation,,-7.9,5.9e+02,42,30198,14,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0001837,epithelial to mesenchymal transition,19_GO:0032502 developmental process,-7.9,1.4e+02,24,30198,78,11,4,36,15,1499|2253|4040|51176,CTNNB1|FGF8|LRP6|LEF1,-6.2
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,,-7.9,1.4e+02,24,30198,78,11,4,36,15,2246|2253|3815|8817,FGF1|FGF8|KIT|FGF18,-6.2
_FINAL_MCODE_ALL,Canonical Pathways,11,M48,PID MET PATHWAY,,-7.9,1.4e+02,23,30198,79,11,4,36,15,1499|3725|5595|6464,CTNNB1|JUN|MAPK3|SHC1,-6.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007423,sensory organ development,19_GO:0032502 developmental process,-7.8,30,13,30198,555,11,6,55,15,1499|2253|3725|3815|5595|51176,CTNNB1|FGF8|JUN|KIT|MAPK3|LEF1,-6.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0001759,organ induction,19_GO:0032502 developmental process,-7.8,5.5e+02,41,30198,15,11,3,27,13,1499|2246|2253,CTNNB1|FGF1|FGF8,-6.1
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654228,Phospholipase C-mediated cascade; FGFR4,,-7.8,5.5e+02,41,30198,15,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-7.8,29,13,30198,560,11,6,55,15,2246|3725|3815|5595|8817|51176,FGF1|JUN|KIT|MAPK3|FGF18|LEF1,-6.1
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04012,ErbB signaling pathway,,-7.7,1.3e+02,23,30198,85,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-7.7,28,13,30198,584,11,6,55,15,2246|3725|3815|5595|8817|51176,FGF1|JUN|KIT|MAPK3|FGF18|LEF1,-6
_FINAL_MCODE_ALL,Canonical Pathways,11,M5493,WNT SIGNALING,,-7.6,1.2e+02,22,30198,89,11,4,36,15,1499|3725|4040|51176,CTNNB1|JUN|LRP6|LEF1,-6
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2033519,Activated point mutants of FGFR2,,-7.6,4.8e+02,38,30198,17,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-7.6,28,13,30198,597,11,6,55,15,2246|3725|3815|5595|8817|51176,FGF1|JUN|KIT|MAPK3|FGF18|LEF1,-6
_FINAL_MCODE_ALL,WikiPathways,27,WP673,ErbB signaling pathway,,-7.6,1.2e+02,22,30198,91,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-6
_FINAL_MCODE_ALL,WikiPathways,27,WP4336,ncRNAs involved in Wnt signaling in hepatocellular carcinoma,,-7.6,1.2e+02,22,30198,91,11,4,36,15,1499|3725|4040|51176,CTNNB1|JUN|LRP6|LEF1,-6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-7.6,27,13,30198,599,11,6,55,15,2246|3725|3815|5595|8817|51176,FGF1|JUN|KIT|MAPK3|FGF18|LEF1,-5.9
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060438,trachea development,19_GO:0032502 developmental process,-7.5,4.6e+02,37,30198,18,11,3,27,13,1499|5595|51176,CTNNB1|MAPK3|LEF1,-5.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654710,PI-3K cascade:FGFR3,,-7.5,4.6e+02,37,30198,18,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-5.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654221,Phospholipase C-mediated cascade; FGFR2,,-7.5,4.6e+02,37,30198,18,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-5.9
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa05215,Prostate cancer,,-7.5,1.1e+02,21,30198,97,11,4,36,15,1499|3845|5595|51176,CTNNB1|KRAS|MAPK3|LEF1,-5.9
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa01522,Endocrine resistance,,-7.5,1.1e+02,21,30198,98,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-5.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0043586,tongue development,19_GO:0032502 developmental process,-7.4,4.1e+02,35,30198,20,11,3,27,13,1499|3815|51176,CTNNB1|KIT|LEF1,-5.8
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-190241,FGFR2 ligand binding and activation,,-7.4,4.1e+02,35,30198,20,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-5.8
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654720,PI-3K cascade:FGFR4,,-7.4,4.1e+02,35,30198,20,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-5.8
_FINAL_MCODE_ALL,WikiPathways,27,WP4258,lncRNA in canonical Wnt signaling and colorectal cancer,,-7.4,1.1e+02,20,30198,104,11,4,36,15,1499|3725|4040|51176,CTNNB1|JUN|LRP6|LEF1,-5.8
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2219528,PI3K/AKT Signaling in Cancer,,-7.4,1.1e+02,20,30198,104,11,4,36,15,2246|2253|3815|8817,FGF1|FGF8|KIT|FGF18,-5.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060562,epithelial tube morphogenesis,19_GO:0032502 developmental process,-7.3,45,15,30198,307,11,5,45,15,1499|2246|2253|3845|51176,CTNNB1|FGF1|FGF8|KRAS|LEF1,-5.7
_FINAL_MCODE_ALL,WikiPathways,27,WP399,Wnt signaling pathway and pluripotency,,-7.3,1e+02,20,30198,107,11,4,36,15,1499|3725|4040|51176,CTNNB1|JUN|LRP6|LEF1,-5.7
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654693,FRS-mediated FGFR1 signaling,,-7.2,3.6e+02,33,30198,23,11,3,27,13,2246|2253|3845,FGF1|FGF8|KRAS,-5.6
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654695,PI-3K cascade:FGFR2,,-7.2,3.6e+02,33,30198,23,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-5.6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0002573,myeloid leukocyte differentiation,19_GO:0002376 immune system process,-7.2,95,19,30198,116,11,4,36,15,1499|3725|3815|51176,CTNNB1|JUN|KIT|LEF1,-5.6
_FINAL_MCODE_ALL,WikiPathways,27,WP428,Wnt signaling,,-7.1,93,19,30198,118,11,4,36,15,1499|3725|4040|51176,CTNNB1|JUN|LRP6|LEF1,-5.6
_FINAL_MCODE_ALL,Canonical Pathways,11,M17200,SA B CELL RECEPTOR COMPLEXES,,-7.1,3.4e+02,32,30198,24,11,3,27,13,3725|5595|6464,JUN|MAPK3|SHC1,-5.6
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04722,Neurotrophin signaling pathway,,-7.1,92,19,30198,119,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-5.6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0031128,developmental induction,19_GO:0032502 developmental process,-7.1,3.3e+02,31,30198,25,11,3,27,13,1499|2246|2253,CTNNB1|FGF1|FGF8,-5.5
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-7.1,22,11,30198,741,11,6,55,15,2246|2253|3815|3845|5595|8817,FGF1|FGF8|KIT|KRAS|MAPK3|FGF18,-5.5
_FINAL_MCODE_ALL,WikiPathways,27,WP3658,Wnt/beta-catenin signaling pathway in leukemia,,-7,3.2e+02,31,30198,26,11,3,27,13,1499|4040|51176,CTNNB1|LRP6|LEF1,-5.5
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0003156,regulation of animal organ formation,19_GO:0032502 developmental process,-7,3.2e+02,31,30198,26,11,3,27,13,1499|2246|2253,CTNNB1|FGF1|FGF8,-5.5
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04926,Relaxin signaling pathway,,-7,85,18,30198,129,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-5.5
_FINAL_MCODE_ALL,Canonical Pathways,11,M186,PID PDGFRB PATHWAY,,-7,85,18,30198,129,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-5.5
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,,-6.9,82,18,30198,134,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-5.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060322,head development,19_GO:0032502 developmental process,-6.9,21,11,30198,789,11,6,55,15,1499|2253|3845|4040|5595|51176,CTNNB1|FGF8|KRAS|LRP6|MAPK3|LEF1,-5.4
_FINAL_MCODE_ALL,WikiPathways,27,WP3972,PDGFR-beta pathway,,-6.9,2.8e+02,29,30198,29,11,3,27,13,3725|5595|6464,JUN|MAPK3|SHC1,-5.4
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04915,Estrogen signaling pathway,,-6.9,80,18,30198,138,11,4,36,15,3725|3845|5595|6464,JUN|KRAS|MAPK3|SHC1,-5.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0071542,dopaminergic neuron differentiation,19_GO:0032502 developmental process,-6.8,2.7e+02,29,30198,30,11,3,27,13,1499|2253|4040,CTNNB1|FGF8|LRP6,-5.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0110110,positive regulation of animal organ morphogenesis,19_GO:0032502 developmental process,-6.8,2.7e+02,29,30198,30,11,3,27,13,1499|2246|2253,CTNNB1|FGF1|FGF8,-5.3
_FINAL_MCODE_ALL,WikiPathways,27,WP2380,Brain-derived neurotrophic factor (BDNF) signaling pathway,,-6.8,76,17,30198,144,11,4,36,15,1499|3725|5595|6464,CTNNB1|JUN|MAPK3|SHC1,-5.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0001569,branching involved in blood vessel morphogenesis,19_GO:0032502 developmental process,-6.8,2.7e+02,28,30198,31,11,3,27,13,1499|2253|51176,CTNNB1|FGF8|LEF1,-5.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-6.8,34,13,30198,402,11,5,45,15,1499|2253|3725|5595|51176,CTNNB1|FGF8|JUN|MAPK3|LEF1,-5.3
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04072,Phospholipase D signaling pathway,,-6.7,74,17,30198,148,11,4,36,15,3815|3845|5595|6464,KIT|KRAS|MAPK3|SHC1,-5.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0023052 signaling,-6.7,34,13,30198,405,11,5,45,15,2246|2253|3815|6464|8817,FGF1|FGF8|KIT|SHC1|FGF18,-5.3
_FINAL_MCODE_ALL,WikiPathways,27,WP422,MAPK cascade,,-6.7,2.5e+02,27,30198,33,11,3,27,13,3725|3845|5595,JUN|KRAS|MAPK3,-5.2
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1839126,FGFR2 mutant receptor activation,,-6.7,2.5e+02,27,30198,33,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-5.2
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654726,Negative regulation of FGFR1 signaling,,-6.7,2.5e+02,27,30198,33,11,3,27,13,2246|2253|5595,FGF1|FGF8|MAPK3,-5.2
_FINAL_MCODE_ALL,WikiPathways,27,WP2839,Hair follicle development: organogenesis - part 2 of 3,,-6.7,2.5e+02,27,30198,33,11,3,27,13,1499|2246|51176,CTNNB1|FGF1|LEF1,-5.2
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-187687,Signalling to ERKs,,-6.7,2.4e+02,27,30198,34,11,3,27,13,3845|5595|6464,KRAS|MAPK3|SHC1,-5.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048863,stem cell differentiation,19_GO:0032502 developmental process,-6.6,70,16,30198,158,11,4,36,15,1499|3815|4040|5595,CTNNB1|KIT|LRP6|MAPK3,-5.2
_FINAL_MCODE_ALL,Canonical Pathways,11,M127,PID ERBB1 RECEPTOR PROXIMAL PATHWAY,,-6.6,2.4e+02,26,30198,35,11,3,27,13,3845|5595|6464,KRAS|MAPK3|SHC1,-5.2
_FINAL_MCODE_ALL,Canonical Pathways,11,M22,PID GMCSF PATHWAY,,-6.6,2.3e+02,26,30198,36,11,3,27,13,3845|5595|6464,KRAS|MAPK3|SHC1,-5.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0010001,glial cell differentiation,19_GO:0032502 developmental process,-6.5,66,16,30198,167,11,4,36,15,1499|3845|5595|51176,CTNNB1|KRAS|MAPK3|LEF1,-5.1
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04310,Wnt signaling pathway,,-6.5,66,16,30198,167,11,4,36,15,1499|3725|4040|51176,CTNNB1|JUN|LRP6|LEF1,-5.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048568,embryonic organ development,19_GO:0032502 developmental process,-6.5,31,12,30198,445,11,5,45,15,1499|2253|3815|5595|51176,CTNNB1|FGF8|KIT|MAPK3|LEF1,-5.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0002009,morphogenesis of an epithelium,19_GO:0032502 developmental process,-6.5,31,12,30198,447,11,5,45,15,1499|2246|2253|3845|51176,CTNNB1|FGF1|FGF8|KRAS|LEF1,-5.1
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5655302,Signaling by FGFR1 in disease,,-6.5,2.2e+02,25,30198,38,11,3,27,13,2246|2253|3845,FGF1|FGF8|KRAS,-5.1
_FINAL_MCODE_ALL,Canonical Pathways,11,M82,PID RET PATHWAY,,-6.5,2.1e+02,25,30198,39,11,3,27,13,3725|5595|6464,JUN|MAPK3|SHC1,-5
_FINAL_MCODE_ALL,WikiPathways,27,WP2526,PDGF pathway,,-6.5,2.1e+02,25,30198,40,11,3,27,13,3725|5595|6464,JUN|MAPK3|SHC1,-5
_FINAL_MCODE_ALL,Canonical Pathways,11,M62,PID EPHB FWD PATHWAY,,-6.5,2.1e+02,25,30198,40,11,3,27,13,3845|5595|6464,KRAS|MAPK3|SHC1,-5
_FINAL_MCODE_ALL,WikiPathways,27,WP2036,TNF-related weak inducer of apoptosis (TWEAK) signaling pathway,,-6.4,2e+02,24,30198,42,11,3,27,13,1499|3725|5595,CTNNB1|JUN|MAPK3,-5
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0001658,branching involved in ureteric bud morphogenesis,19_GO:0032502 developmental process,-6.4,2e+02,24,30198,42,11,3,27,13,1499|2246|2253,CTNNB1|FGF1|FGF8,-5
_FINAL_MCODE_ALL,WikiPathways,27,WP49,IL-2 signaling pathway,,-6.4,2e+02,24,30198,42,11,3,27,13,3725|5595|6464,JUN|MAPK3|SHC1,-5
_FINAL_MCODE_ALL,WikiPathways,27,WP4223,Ras signaling,,-6.4,59,15,30198,185,11,4,36,15,3815|3845|5595|6464,KIT|KRAS|MAPK3|SHC1,-4.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-109704,PI3K Cascade,,-6.3,1.9e+02,24,30198,44,11,3,27,13,2246|2253|8817,FGF1|FGF8|FGF18,-4.9
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0008283,cell population proliferation,19_GO:0009987 cellular process,-6.3,28,11,30198,492,11,5,45,15,1499|2253|3815|4040|51176,CTNNB1|FGF8|KIT|LRP6|LEF1,-4.9
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:1901861,regulation of muscle tissue development,19_GO:0032502 developmental process,-6.3,1.8e+02,23,30198,46,11,3,27,13,1499|2253|51176,CTNNB1|FGF8|LEF1,-4.9
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0001501,skeletal system development,19_GO:0032502 developmental process,-6.3,27,11,30198,505,11,5,45,15,1499|2253|3815|5595|8817,CTNNB1|FGF8|KIT|MAPK3|FGF18,-4.9
